customer_id,age,gender,country,account_type,signup_date,is_active
CUST_000499,18,Female,Netherlands,business,2023-10-28,True
CUST_000500,33,Female,Spain,savings,2020-06-10,False
CUST_000501,54,Female,Germany,business,2020-11-04,False
CUST_000502,76,Female,Italy,premium,2020-03-15,True
CUST_000503,32,Male,France,checking,2023-01-15,True
CUST_000504,21,Male,Belgium,Business,2023-05-01,True
CUST_000505,53,Male,Germany,business,2021-02-06,True
CUST_000506,18,MALE,Spain,savings,2021-03-10,False
CUST_000507,73,Male,France,checking,2020-12-31,True
CUST_000508,32,M,Spain,checking,2023-10-20,True
CUST_000509,40,Male,Germany,savings,2021-05-01,True
CUST_000510,30,M,Spain,business,2019-10-03,True
CUST_000511,22,Female,Netherlands,checking,2022-01-14,True
CUST_000512,29,Female,Spain,checking,2020-09-18,True
CUST_000513,32,Female,Belgium,checking,2020-03-14,True
CUST_000514,28,M,Netherlands,savings,2022-10-24,True
CUST_000515,71,male,Spain,checking,2022-09-09,True
CUST_000516,22,Male,Portugal,savings,2020-08-23,True
CUST_000517,26,Male,Germany,savings,2022-10-03,False
CUST_000518,34,Female,Germany,checking,2019-11-30,True
CUST_000519,38,Female,Italy,savings,2022-05-25,True
CUST_000520,46,Male,France,savings,2023-10-12,True
CUST_000521,19,Male,Italy,business,2021-08-06,True
CUST_000522,47,Male,France,savings,2019-10-18,True
CUST_000523,36,Male,France,savings,2022-12-07,True
CUST_000524,56,Male,France,business,2021-11-28,True
CUST_000525,39,Male,Belgium,Premium ,2019-09-12,False
CUST_000526,22,Female,Portugal,checking,2020-08-20,True
CUST_000527,50,Non-binary,Germany, checking ,2021-05-11,True
CUST_000528,55,Female,Austria,checking,2019-06-21,True
CUST_000529,22,Male,France,savings,2020-01-13,True
CUST_000530,72,Female,France,premium,2022-12-20,True
CUST_000531,32,female,Netherlands,checking,2020-03-04,True
CUST_000532,47,Male,Germany,checking,2019-05-03,True
CUST_000533,37,Male,Germany,savings,2022-03-16,False
CUST_000534,30,M,Spain,premium,2021-11-05,True
CUST_000535,18,Female,Spain,checking,2022-12-19,False
CUST_000536,25,female,Netherlands,business,2019-01-12,False
CUST_000537,51,F,Germany,checking,2022-12-21,True
CUST_000538,37,Male,Germany,checking,2021-09-18,True
CUST_000539,48,Female,Germany,checking,2022-12-26,True
CUST_000540,40,F,Germany,checking,2021-03-23,True
CUST_000541,79,FEMALE,Netherlands,savings,2022-08-25,True
CUST_000542,28,male,France,savings,2020-03-14,True
CUST_000543,57,Female,Italy,savings,2023-06-22,True
CUST_000544,56,Male,Austria,SAVINGS,2020-11-15,True
CUST_000545,30,Female,France,checking,2020-09-18,True
CUST_000546,55,Female,Germany,business,2020-09-06,True
CUST_000547,50,Male,Netherlands,savings,2019-12-06,True
CUST_000548,22,Male,France,savings,2022-04-15,True
CUST_000549,27,Male,France,checking,2019-09-06,True
CUST_000550,20,Female,Germany,checking,2019-05-26,True
CUST_000551,53,Male,Italy, checking ,2020-05-05,True
CUST_000552,31,Male,Germany,checking,2020-04-25,True
CUST_000553,46,male,Netherlands,business,2019-02-17,True
CUST_000554,60,Female,Netherlands,premium,2020-05-30,True
CUST_000555,43,Female,Italy,premium,2022-07-08,True
CUST_000556,50,Male,Germany,checking,2023-02-28,True
CUST_000557,38,Male,Netherlands,business,2020-10-14,True
CUST_000558,47,Female,Belgium,checking,2022-03-20,True
CUST_000559,24,male,Spain,checking,2020-05-07,True
CUST_000560,28,Male,France,checking,2021-05-01,True
CUST_000561,39,male,Germany,business,2019-08-05,True
CUST_000562,21,female,Germany,savings,2019-04-21,True
CUST_000563,57,Male,Austria,checking,2022-03-24,True
CUST_000564,57,Male,Germany,checking,2023-04-11,True
CUST_000565,39,MALE,Belgium,checking,2022-04-22,True
CUST_000566,69,Female,France,SAVINGS,2020-10-30,True
CUST_000567,48,Male,Germany, checking ,2023-10-21,True
CUST_000568,30,Female,Spain, checking ,2019-06-14,True
CUST_000569,25,male,Austria,checking,2019-04-26,True
CUST_000570,33,Male,France,SAVINGS,2020-12-18,True
CUST_000571,55,male,France,checking,2021-08-30,True
CUST_000572,73,Female,Germany,checking,2023-01-09,True
CUST_000573,74,Female,Belgium,savings,2019-11-06,True
CUST_000574,43,Male,France,checking,2020-09-25,True
CUST_000575,47,Female,Austria,checking,2020-08-15,False
CUST_000576,30,Female,Spain,checking,2023-09-17,True
CUST_000577,46,Female,Germany,savings,2019-11-23,False
CUST_000578,51,F,Germany,checking,2022-02-02,True
CUST_000579,19,Female,Italy,savings,2020-11-24,True
CUST_000580,27,Non-binary,Netherlands,checking,2019-03-12,True
CUST_000581,54,Female,Belgium,checking,2019-12-29,True
CUST_000582,28,Male,Germany,checking,2022-12-05,True
CUST_000583,32,F,Spain,checking,2021-09-15,False
CUST_000584,26,Female,Belgium,Business,2019-09-30,True
CUST_000585,20,female,Spain,checking,2022-02-11,True
CUST_000586,26,Female,Netherlands,premium,2021-12-13,True
CUST_000587,47,Female,France,savings,2019-04-18,True
CUST_000588,28,female,Netherlands,savings,2022-01-09,True
CUST_000589,40,MALE,Germany,checking,2019-02-14,True
CUST_000590,41,MALE,Germany,business,2020-07-20,True
CUST_000591,46,Female,Italy,savings,2022-03-23,True
CUST_000592,47,Male,France,checking,2019-10-14,True
CUST_000593,25,Female,Germany,savings,2019-08-14,True
CUST_000594,40,Female,France, checking ,2023-10-06,True
CUST_000595,39,Male,Italy,checking,2019-04-24,False
CUST_000596,24,Male,Germany,savings,2019-04-11,True
CUST_000597,33,Female,Germany,checking,2021-04-04,True
CUST_000598,26,Female,Belgium,savings,2021-08-11,True
CUST_000599,26,Male,Belgium,checking,2019-04-11,True
CUST_000600,60,Female,Germany,SAVINGS,2019-09-22,True
CUST_000601,29,F,Spain,checking,2023-09-13,True
CUST_000602,43,female,Austria,savings,2020-10-27,True
CUST_000603,23,Female,Spain,savings,2022-07-13,True
CUST_000604,56,Female,Spain,checking,2021-03-21,True
CUST_000605,40,female,France,premium,2020-04-03,True
CUST_000606,54,Male,Germany,Premium ,2020-10-22,True
CUST_000607,38,F,Spain,business,2020-08-18,False
CUST_000608,29,Male,Belgium,checking,2023-04-29,True
CUST_000609,29,Male,Belgium,checking,2023-05-03,True
CUST_000610,36,male,Spain,savings,2022-11-11,True
CUST_000611,31,F,Netherlands,checking,2022-07-14,True
CUST_000612,39,Male,Netherlands,checking,2019-04-29,True
CUST_000613,40,male,Italy,SAVINGS,2020-05-30,True
CUST_000614,19,Male,Italy,savings,2019-11-26,True
CUST_000615,37,male,Netherlands,checking,2023-08-02,True
CUST_000616,38,Male,Spain,checking,2021-01-21,True
CUST_000617,29,M,France,SAVINGS,2022-12-16,True
CUST_000618,46,Male,Portugal,savings,2022-08-10,True
CUST_000619,34,female,Germany,checking,2021-01-01,True
CUST_000620,23,female,France,savings,2023-12-23,True
CUST_000621,68,Female,Germany,savings,2019-09-15,True
CUST_000622,38,Female,Germany,business,2020-08-06,True
CUST_000623,44,Female,Spain,savings,2023-06-13,True
CUST_000624,24,Female,Austria,savings,2020-06-29,True
CUST_000625,31,Male,Netherlands,Business,2019-03-31,True
CUST_000626,58,Female,Austria,savings,2021-08-29,True
CUST_000627,32,Male,Italy,checking,2021-09-23,True
CUST_000628,27,Female,France,checking,2023-12-04,True
CUST_000629,31,Other,Spain,checking,2019-01-26,False
CUST_000630,36,male,France,savings,2020-09-26,True
CUST_000631,35,Male,Spain,Business,2019-09-13,False
CUST_000632,65,MALE,Italy,checking,2022-06-03,True
CUST_000633,31,F,Germany,business,2022-02-02,True
CUST_000634,40,Non-binary,Italy,business,2020-06-05,True
CUST_000635,52,female,Netherlands,savings,2021-08-20,True
CUST_000636,32,Male,France,Business,2022-12-19,True
CUST_000637,30,Female,Germany,savings,2021-05-13,True
CUST_000638,31,male,France,savings,2021-07-07,True
CUST_000639,26,Female,Belgium,savings,2022-04-06,True
CUST_000640,55,Male,Spain,business,2023-01-15,False
CUST_000641,31,Male,Netherlands,SAVINGS,2021-03-27,True
CUST_000642,60,Male,Spain,SAVINGS,2020-06-11,True
CUST_000643,23,FEMALE,Germany,checking,2021-05-17,True
CUST_000644,29,Male,Germany,savings,2021-02-16,True
CUST_000645,19,Male,Germany,checking,2021-05-30,True
CUST_000646,35,Female,Germany,savings,2023-05-18,True
CUST_000647,77,M,Belgium,checking,2023-07-02,True
CUST_000648,37,M,France,savings,2021-07-04,True
CUST_000649,61,Female,France,business,2022-11-11,True
CUST_000650,31,Female,Italy,checking,2019-04-19,False
CUST_000651,22,Female,Spain,savings,2022-09-07,False
CUST_000652,20,Female,Netherlands,Premium ,2019-09-15,True
CUST_000653,47,FEMALE,Belgium,savings,2020-02-28,True
CUST_000654,38,Male,Italy,checking,2019-01-14,True
CUST_000655,23,Female,Netherlands,savings,2020-10-02,True
CUST_000656,59,male,Germany,checking,2022-09-06,True
CUST_000657,47,Female,Belgium,checking,2021-11-16,True
CUST_000658,31,Female,Belgium,checking,2023-03-12,True
CUST_000659,28,female,France,SAVINGS,2023-10-22,True
CUST_000660,54,female,Germany,business,2020-11-08,True
CUST_000661,50,FEMALE,France,savings,2021-03-20,True
CUST_000662,37,Female,Germany,business,2021-03-19,True
CUST_000663,46,Male,Belgium,savings,2020-02-22,True
CUST_000664,20,Male,France,SAVINGS,2019-11-28,True
CUST_000665,32,Male,Spain,checking,2019-11-21,True
CUST_000666,29,Male,France,savings,2021-05-18,True
CUST_000667,44,Male,Germany,savings,2020-10-28,True
CUST_000668,34,male,France, checking ,2022-10-03,True
CUST_000669,52,Male,Spain,savings,2023-04-24,True
CUST_000670,26,Male,Spain,SAVINGS,2023-04-20,True
CUST_000671,35,Female,France,Business,2023-10-02,True
CUST_000672,29,F,Belgium,business,2020-01-31,True
CUST_000673,46,Female,Germany,savings,2019-08-02,True
CUST_000674,29,Male,Belgium,savings,2021-09-25,True
CUST_000675,35,Male,Germany,checking,2022-08-16,True
CUST_000676,27,Male,Netherlands,savings,2022-10-30,True
CUST_000677,23,Female,Belgium,premium,2020-07-18,True
CUST_000678,56,Male,France,savings,2019-12-15,False
CUST_000679,25,Male,France,checking,2023-01-05,True
CUST_000680,44,Male,Italy,Premium ,2019-05-03,True
CUST_000681,18,Male,Spain, checking ,2021-12-10,True
CUST_000682,66,Female,Austria,checking,2019-01-10,True
CUST_000683,43,Female,Italy,checking,2019-08-06,True
CUST_000684,25,male,Portugal,Premium ,2022-12-15,True
CUST_000685,30,M,Germany,savings,2019-12-24,True
CUST_000686,48,Male,Belgium,savings,2021-05-02,True
CUST_000687,18,male,Belgium,checking,2023-08-17,True
CUST_000688,47,Male,Germany,Premium ,2021-04-27,True
CUST_000689,34,male,Italy,checking,2021-09-14,True
CUST_000690,54,Female,Germany,checking,2021-07-11,False
CUST_000691,20,Male,Netherlands,SAVINGS,2022-01-10,True
CUST_000692,29,Female,Germany,business,2019-04-27,True
CUST_000693,73,F,Portugal,checking,2020-03-24,True
CUST_000694,36,Female,Belgium,savings,2021-06-30,True
CUST_000695,36,Male,France,savings,2022-01-03,True
CUST_000696,32,MALE,Germany,savings,2023-04-11,True
CUST_000697,60,Male,Germany,checking,2023-12-29,True
CUST_000698,56,Female,Netherlands, checking ,2023-07-22,True
CUST_000699,29,Female,Spain,business,2023-01-29,True
CUST_000700,37,Female,Spain,checking,2021-04-01,True
CUST_000701,39,FEMALE,Portugal,business,2019-06-25,True
CUST_000702,24,female,France,savings,2019-07-30,False
CUST_000703,32,MALE,Germany,SAVINGS,2020-05-20,False
CUST_000704,18,Male,Germany,checking,2019-01-09,True
CUST_000705,33,Male,Belgium,premium,2019-03-23,True
CUST_000706,20,F,Germany,checking,2022-12-23,True
CUST_000707,31,Male,Netherlands,savings,2022-01-20,True
CUST_000708,22,Male,France, checking ,2022-08-05,True
CUST_000709,62,male,Austria,checking,2020-03-05,True
CUST_000710,42,F,Spain, checking ,2019-01-31,True
CUST_000711,52,male,Spain,checking,2020-11-13,True
CUST_000712,23,Female,Netherlands,savings,2019-11-09,True
CUST_000713,57,Male,Germany,checking,2022-10-09,True
CUST_000714,58,M,Austria,checking,2021-06-10,True
CUST_000715,34,MALE,Italy,savings,2019-11-24,True
CUST_000716,50,male,Germany, checking ,2023-12-30,True
CUST_000717,37,Female,Netherlands,checking,2021-08-22,True
CUST_000718,41,Female,Portugal,savings,2019-04-27,True
CUST_000719,62,Male,Spain,business,2020-07-11,False
CUST_000720,57,Female,Italy,savings,2022-06-23,False
CUST_000721,78,male,Germany,checking,2020-12-25,True
CUST_000722,53,Female,Germany,SAVINGS,2021-11-23,True
CUST_000723,26,Female,Germany,business,2019-11-25,True
CUST_000724,22,Female,Germany,savings,2022-02-27,True
CUST_000725,54,Male,Germany,SAVINGS,2020-10-16,True
CUST_000726,42,Male,Netherlands,savings,2022-06-09,True
CUST_000727,30,Male,Belgium,checking,2023-06-11,True
CUST_000728,44,F,Belgium,business,2020-01-14,True
CUST_000729,69,Male,Spain,savings,2021-12-28,True
CUST_000730,79,Male,Italy,checking,2019-01-31,True
CUST_000731,65,Female,Germany,business,2019-12-07,True
CUST_000732,19,female,Germany,savings,2021-01-06,True
CUST_000733,43,Male,Germany,savings,2023-12-19,True
CUST_000734,45,Female,Netherlands,checking,2019-07-19,True
CUST_000735,67,Male,Belgium,checking,2019-09-13,True
CUST_000736,73,Male,Italy,checking,2021-09-18,True
CUST_000737,35,Male,France,checking,2020-05-30,True
CUST_000738,38,Female,France,checking,2022-03-22,True
CUST_000739,29,female,Belgium,savings,2020-04-10,True
CUST_000740,38,Female,Spain,Premium ,2021-09-21,True
CUST_000741,30,Male,Italy,SAVINGS,2023-11-24,True
CUST_000742,33,Male,Germany,savings,2023-09-10,True
CUST_000743,42,Female,France,business,2021-04-08,True
CUST_000744,31,Male,Belgium,checking,2019-08-25,False
CUST_000745,40,Male,Austria,Premium ,2022-12-14,True
CUST_000746,18,Female,Portugal,checking,2021-11-26,True
CUST_000747,31,female,Spain,checking,2023-12-08,True
CUST_000748,40,Male,Germany,checking,2020-06-24,True
CUST_000749,58,Female,Portugal,business,2023-06-14,True
CUST_000750,20,MALE,Spain,savings,2023-10-04,True
CUST_000751,22,Other,Italy,savings,2019-01-21,True
CUST_000752,58,Male,Spain,savings,2021-04-25,True
CUST_000753,26,Female,Spain,savings,2021-04-28,True
CUST_000754,37,Female,Germany,checking,2020-02-11,True
CUST_000755,26,Male,Germany,checking,2022-07-09,True
CUST_000756,55,female,Germany,checking,2021-11-13,True
CUST_000757,42,F,Spain,checking,2020-11-05,True
CUST_000758,48,Female,Netherlands, checking ,2019-11-05,True
CUST_000759,23,male,Germany,checking,2022-08-09,True
CUST_000760,78,Female,Spain,Business,2023-02-22,True
CUST_000761,70,Female,Belgium,SAVINGS,2023-06-07,True
CUST_000762,32,Female,Germany,checking,2019-02-27,True
CUST_000763,29,Male,Germany,savings,2021-11-28,True
CUST_000764,28,Female,Germany,savings,2022-11-18,True
CUST_000765,25,Female,Italy,savings,2022-05-29,False
CUST_000766,27,female,Spain, checking ,2020-03-19,True
CUST_000767,36,M,France,premium,2020-05-24,True
CUST_000768,78,Female,France,business,2020-03-12,False
CUST_000769,23,Female,Netherlands,checking,2023-09-08,True
CUST_000770,30,M,Spain,business,2021-01-17,True
CUST_000771,41,Male,Italy,business,2020-02-09,True
CUST_000772,22,Male,Italy,SAVINGS,2023-03-26,True
CUST_000773,26,Male,France,business,2019-08-06,True
CUST_000774,52,female,Belgium,SAVINGS,2022-12-09,True
CUST_000775,36,male,France,savings,2020-10-01,True
CUST_000776,34,Female,Germany,savings,2022-10-30,True
CUST_000777,27,Female,Germany,savings,2022-07-23,False
CUST_000778,53,Male,Germany,business,2019-08-28,True
CUST_000779,55,male,France,savings,2023-02-12,True
CUST_000780,57,Male,Spain,checking,2019-12-03,False
CUST_000781,37,M,Germany,SAVINGS,2019-09-11,True
CUST_000782,33,Male,Germany,checking,2020-09-08,True
CUST_000783,47,male,Spain,Premium ,2023-06-20,False
CUST_000784,29,male,France,business,2019-07-01,True
CUST_000785,35,male,Spain,savings,2023-07-15,True
CUST_000786,56,Male,Spain,savings,2023-03-24,True
CUST_000787,20,Male,Germany,checking,2021-12-13,True
CUST_000788,39,Male,Italy,premium,2022-05-20,True
CUST_000789,60,F,Netherlands,business,2019-08-07,True
CUST_000790,66,male,Italy,savings,2020-12-02,True
CUST_000791,48,Male,Germany,savings,2019-06-30,True
CUST_000792,29,Male,Italy,checking,2020-11-19,True
CUST_000793,29,Female,Portugal,savings,2020-06-20,True
CUST_000794,24,Female,France,checking,2020-03-22,True
CUST_000795,56,female,Italy,business,2023-01-18,True
CUST_000796,40,Male,Germany,Premium ,2019-01-29,True
CUST_000797,37,Male,Germany,checking,2022-01-05,False
CUST_000798,47,male,Italy,Premium ,2023-08-20,True
CUST_000799,18,Male,Netherlands,business,2022-02-24,True
CUST_000800,38,male,France,checking,2023-09-27,True
CUST_000801,29,Female,Germany, checking ,2022-03-22,True
CUST_000802,22,Female,Portugal, checking ,2019-09-27,True
CUST_000803,48,M,Spain,savings,2019-12-19,False
CUST_000804,36,Female,France,checking,2020-08-11,True
CUST_000805,76,F,Spain,savings,2019-01-12,True
CUST_000806,32,Male,Spain,premium,2021-01-07,True
CUST_000807,20,Female,Spain,savings,2020-01-25,True
CUST_000808,28,male,Portugal,checking,2022-06-23,True
CUST_000809,52,Male,Italy,savings,2023-01-18,True
CUST_000810,33,female,Spain,SAVINGS,2020-01-21,True
CUST_000811,55,M,France,checking,2022-03-07,True
CUST_000812,29,Male,Germany,business,2021-09-20,True
CUST_000813,27,Male,Germany,premium,2022-03-17,True
CUST_000814,41,Male,Germany,SAVINGS,2022-08-08,True
CUST_000815,38,M,France,business,2019-11-17,True
CUST_000816,31,female,Netherlands,savings,2021-07-27,True
CUST_000817,39,Male,Spain,business,2022-06-30,True
CUST_000818,49,Female,Italy,Business,2023-07-23,False
CUST_000819,49,Male,Italy,checking,2019-10-26,True
CUST_000820,56,Female,Spain,checking,2020-05-01,True
CUST_000821,41,Male,France,checking,2023-04-05,True
CUST_000822,22,male,Netherlands,savings,2020-12-06,True
CUST_000823,50,Other,France,checking,2020-01-28,True
CUST_000824,34,F,Spain,checking,2023-06-29,True
CUST_000825,28,Female,Spain,savings,2019-06-18,True
CUST_000826,35,Male,France,checking,2023-09-28,True
CUST_000827,19,Female,France,business,2021-02-07,True
CUST_000828,49,female,France,checking,2020-06-28,True
CUST_000829,30,Male,Germany,checking,2021-01-04,False
CUST_000830,36,male,France,checking,2022-09-05,True
CUST_000831,20,Female,Germany,savings,2021-11-09,True
CUST_000832,43,FEMALE,Portugal,checking,2023-01-23,True
CUST_000833,19,F,Germany,savings,2019-01-01,True
CUST_000834,35,Male,Portugal,Business,2022-04-04,True
CUST_000835,18,female,France,savings,2022-05-09,True
CUST_000836,75,Female,Germany,savings,2019-05-25,True
CUST_000837,48,M,Netherlands,checking,2020-10-27,True
CUST_000838,32,MALE,Spain,checking,2023-09-26,True
CUST_000839,31,Male,Netherlands,checking,2022-02-09,True
CUST_000840,26,F,Germany,checking,2020-01-17,False
CUST_000841,28,Female,Spain,SAVINGS,2022-08-01,False
CUST_000842,33,Male,Italy,checking,2019-09-10,True
CUST_000843,57,F,Germany,checking,2020-05-13,True
CUST_000844,28,Female,Germany, checking ,2020-10-09,True
CUST_000845,60,Female,Italy,business,2020-10-12,True
CUST_000846,25,Male,France,checking,2023-02-08,True
CUST_000847,42,M,Italy,checking,2020-12-17,True
CUST_000848,57,male,Spain,savings,2022-08-19,True
CUST_000849,38,Male,France,savings,2023-01-27,True
CUST_000850,52,female,France,business,2020-08-26,True
CUST_000851,60,female,France,checking,2022-06-07,True
CUST_000852,34,Female,France,savings,2021-11-09,True
CUST_000853,32,Male,Italy,checking,2020-09-19,True
CUST_000854,27,Female,Germany,checking,2019-01-10,True
CUST_000855,30,female,Germany,business,2019-12-15,True
CUST_000856,28,Male,Germany,Business,2020-10-03,True
CUST_000857,28,female,Italy,savings,2023-09-25,True
CUST_000858,52,Female,France,savings,2020-10-25,True
CUST_000859,52,Male,Belgium,checking,2020-02-06,False
CUST_000860,34,Female,Netherlands,business,2023-09-22,True
CUST_000861,34,Male,Spain,SAVINGS,2023-02-15,True
CUST_000862,39,Female,Italy,business,2022-09-30,False
CUST_000863,40,Female,Germany,checking,2022-07-30,False
CUST_000864,23,Female,Netherlands,checking,2020-07-28,True
CUST_000865,29,Female,Spain,checking,2022-11-04,True
CUST_000866,49,Female,Spain, checking ,2020-07-30,True
CUST_000867,46,Other,Portugal,checking,2022-02-01,True
CUST_000868,40,male,Germany,checking,2023-02-28,False
CUST_000869,65,Male,Italy,checking,2021-04-15,True
CUST_000870,48,Female,Germany,checking,2022-12-29,True
CUST_000871,27,Female,Netherlands,checking,2023-06-14,True
CUST_000872,69,MALE,Germany,business,2021-06-23,True
CUST_000873,43,Male,France,business,2021-02-12,True
CUST_000874,42,male,France,business,2019-04-17,True
CUST_000875,58,Male,Netherlands,checking,2023-07-17,True
CUST_000876,38,Male,Spain,Premium ,2019-05-29,True
CUST_000877,27,Male,France,savings,2022-07-20,False
CUST_000878,40,Female,Spain,savings,2022-01-17,True
CUST_000879,56,male,Austria,premium,2023-09-28,True
CUST_000880,25,Male,France,savings,2023-09-09,False
CUST_000881,29,female,Netherlands,checking,2023-05-03,True
CUST_000882,22,Male,Germany,checking,2021-12-06,False
CUST_000883,23,Female,Germany,business,2021-12-05,True
CUST_000884,43,male,Germany,savings,2021-06-29,False
CUST_000885,25,Male,Netherlands,SAVINGS,2019-06-16,False
CUST_000886,74,Male,Portugal,Premium ,2022-01-02,True
CUST_000887,38,Male,Netherlands,checking,2020-01-20,True
CUST_000888,36,Male,Germany,checking,2022-12-25,False
CUST_000889,35,Other,Italy,checking,2019-03-01,True
CUST_000890,36,F,Austria,savings,2022-03-27,False
CUST_000891,30,M,Italy,checking,2020-11-02,True
CUST_000892,27,Female,Germany,checking,2020-02-24,True
CUST_000893,34,Female,France,checking,2022-08-09,False
CUST_000894,33,Male,Italy,savings,2022-01-16,False
CUST_000895,59,Female,Germany,SAVINGS,2023-04-16,True
CUST_000896,54,Female,Spain,premium,2023-12-01,True
CUST_000897,21,Female,Italy,premium,2023-10-29,True
CUST_000898,39,Male,Italy,checking,2019-12-02,False
CUST_000899,31,male,Germany,SAVINGS,2022-12-15,True
CUST_000900,56,Male,Italy,checking,2023-06-30,True
CUST_000901,33,Female,Germany,Premium ,2019-01-07,True
CUST_000902,27,Male,France,business,2023-12-30,False
CUST_000903,38,female,Germany,checking,2023-02-08,True
CUST_000904,49,Female,France,checking,2023-12-09,True
CUST_000905,28,Female,France,business,2019-11-07,True
CUST_000906,20,Female,Germany,business,2021-02-16,True
CUST_000907,21,Female,France,savings,2020-08-08,True
CUST_000908,52,Male,Germany,savings,2020-04-11,True
CUST_000909,54,Female,France,business,2019-06-25,True
CUST_000910,49,Other,Italy,savings,2022-07-14,False
CUST_000911,31,Male,Austria,savings,2019-11-30,True
CUST_000912,52,Male,France,checking,2022-12-11,True
CUST_000913,41,M,France,checking,2020-04-16,True
CUST_000914,26,female,Austria,SAVINGS,2021-01-06,False
CUST_000915,33,female,Germany,business,2019-11-05,True
CUST_000916,21,Male,Italy,checking,2022-05-05,True
CUST_000917,35,Male,Germany,savings,2020-06-11,False
CUST_000918,40,Male,Netherlands,business,2023-11-05,True
CUST_000919,58,Female,Italy,checking,2022-06-03,True
CUST_000920,24,male,Netherlands,checking,2020-02-21,True
CUST_000921,19,male,Portugal,savings,2023-11-09,True
CUST_000922,44,Female,Belgium,savings,2019-11-03,True
CUST_000923,38,male,Italy,checking,2023-07-22,True
CUST_000924,71,male,Germany,premium,2023-04-17,True
CUST_000925,39,Female,Italy,Business,2019-11-16,True
CUST_000926,26,male,Spain,checking,2022-07-12,True
CUST_000927,27,M,Germany,Premium ,2020-05-31,True
CUST_000928,33,Male,Austria, checking ,2022-09-23,True
CUST_000929,40,Male,Belgium, checking ,2023-07-29,True
CUST_000930,56,FEMALE,France,SAVINGS,2020-08-10,True
CUST_000931,49,Female,Germany,savings,2020-01-12,True
CUST_000932,44,female,Belgium,Business,2019-08-14,False
CUST_000933,38,Male,Netherlands,savings,2023-06-22,True
CUST_000934,57,Male,Germany, checking ,2023-02-12,True
CUST_000935,57,Female,Germany,savings,2019-04-05,True
CUST_000936,57,female,France,business,2022-05-16,True
CUST_000937,74,Female,Netherlands,premium,2019-07-29,True
CUST_000938,26,Female,Germany,business,2021-01-09,True
CUST_000939,57,M,France,savings,2022-12-07,True
CUST_000940,26,Male,Italy,checking,2019-03-31,False
CUST_000941,23,male,Spain, checking ,2019-12-05,True
CUST_000942,38,Male,Italy,checking,2020-09-15,True
CUST_000943,38,male,Austria,checking,2022-07-04,True
CUST_000944,77,Male,Austria,checking,2019-04-17,True
CUST_000945,46,Female,Germany, checking ,2023-12-11,True
CUST_000946,27,F,Germany,savings,2020-05-06,True
CUST_000947,34,M,Belgium,checking,2019-06-23,True
CUST_000948,53,Female,Netherlands, checking ,2023-05-12,False
CUST_000949,76,Male,Netherlands,SAVINGS,2023-08-26,True
CUST_000950,22,Male,France,checking,2019-10-08,True
CUST_000951,31,Female,Italy,business,2022-11-05,True
CUST_000952,37,Male,Netherlands,savings,2022-10-19,True
CUST_000953,38,female,France,checking,2023-08-22,True
CUST_000954,18,Female,Spain,savings,2019-08-13,True
CUST_000955,51,Female,Netherlands,savings,2020-06-13,True
CUST_000956,37,Female,Germany, checking ,2022-02-18,True
CUST_000957,31,Female,Belgium,savings,2022-01-14,True
CUST_000958,38,Male,Belgium,checking,2023-07-05,True
CUST_000959,49,Female,Germany,savings,2019-09-28,True
CUST_000960,48,Male,Germany,savings,2020-05-17,True
CUST_000961,37,Male,Belgium,checking,2021-04-15,True
CUST_000962,33,Female,Germany,checking,2022-02-07,True
CUST_000963,31,female,Germany,checking,2020-04-27,True
CUST_000964,56,male,Spain,SAVINGS,2021-01-28,True
CUST_000965,34,Male,France, checking ,2022-04-01,True
CUST_000966,59,female,Italy,business,2023-10-17,True
CUST_000967,47,Male,Germany,savings,2020-12-13,True
CUST_000968,32,female,Belgium,business,2019-03-22,True
CUST_000969,54,Male,France,checking,2023-07-03,False
CUST_000970,38,Female,Germany,checking,2019-05-31,True
CUST_000971,53,Male,Germany,checking,2022-08-27,True
CUST_000972,46,female,Germany,checking,2019-07-27,True
CUST_000973,29,Male,Italy,savings,2023-06-17,True
CUST_000974,35,Female,Germany,Business,2019-09-16,False
CUST_000975,50,male,France,checking,2019-05-07,True
CUST_000976,35,Female,Germany,checking,2022-07-11,True
CUST_000977,27,Male,Italy,business,2022-09-21,True
CUST_000978,77,Male,Belgium,checking,2022-06-26,True
CUST_000979,36,Female,France,checking,2023-08-04,True
CUST_000980,50,Male,Spain,savings,2020-12-14,True
CUST_000981,20,female,France,savings,2019-05-05,True
CUST_000982,34,Female,Germany,savings,2021-05-28,True
CUST_000983,27,Male,Spain,business,2019-03-03,True
CUST_000984,59,Male,Germany,savings,2023-06-16,True
CUST_000985,32,FEMALE,Germany,savings,2019-06-24,True
CUST_000986,18,Female,Belgium,checking,2021-07-17,True
CUST_000987,37,Female,Netherlands,business,2022-01-21,False
CUST_000988,79,Male,Germany,checking,2022-01-23,False
CUST_000989,39,Male,France,savings,2021-02-09,True
CUST_000990,35,Female,Germany,savings,2021-01-16,True
CUST_000991,19,Female,France,checking,2021-08-07,False
CUST_000992,34,Female,Germany,business,2019-04-22,True
CUST_000993,40,Female,Spain,business,2020-01-28,True
CUST_000994,44,Male,Italy,savings,2022-12-05,True
CUST_000995,23,female,France,checking,2019-07-10,True
CUST_000996,44,Male,Italy,checking,2023-12-29,True
CUST_000997,20,F,Germany,checking,2022-01-23,True
